date,channel,campaign_name,spend_amount,impressions,clicks,ctr
2024-12-12,influencer,seasonal_collab,533.85,261078,7692,0.0295
2024-12-13,google_ads,always_on_search,1047.46,103783,3007,0.029
2024-12-13,facebook_ads,always_on_social,874.24,118276,2120,0.0179
2024-12-13,email,newsletter,0.0,8174,633,0.0775
2024-12-13,seo,organic_brand,0.0,6060,886,0.1463
2024-12-13,influencer,seasonal_collab,832.64,658333,12241,0.0186
2024-12-14,google_ads,always_on_search,1541.64,156285,5903,0.0378
2024-12-14,facebook_ads,always_on_social,978.68,113228,799,0.0071
2024-12-14,email,newsletter,0.0,9737,594,0.0611
2024-12-14,seo,organic_brand,0.0,5877,1245,0.2119
2024-12-14,influencer,seasonal_collab,700.15,591876,17280,0.0292
2024-12-15,google_ads,always_on_search,1839.32,201013,8766,0.0436
2024-12-15,facebook_ads,always_on_social,978.0,122325,1123,0.0092
2024-12-15,email,newsletter,0.0,13577,833,0.0614
2024-12-15,seo,organic_brand,0.0,4614,644,0.1397
2024-12-15,influencer,seasonal_collab,776.86,353913,9869,0.0279
2024-12-16,google_ads,always_on_search,2164.44,249277,11260,0.0452
2024-12-16,facebook_ads,always_on_social,962.54,158535,1413,0.0089
2024-12-16,email,newsletter,0.0,10322,799,0.0774
2024-12-16,seo,organic_brand,0.0,3765,475,0.1262
2024-12-16,influencer,seasonal_collab,275.9,129480,3868,0.0299
2024-12-17,google_ads,always_on_search,2316.41,221140,10407,0.0471
2024-12-17,facebook_ads,always_on_social,1049.44,136391,1641,0.012
2024-12-17,email,newsletter,0.0,13058,540,0.0414
2024-12-17,seo,organic_brand,0.0,3536,573,0.162
2024-12-17,influencer,seasonal_collab,658.43,639601,9914,0.0155
2024-12-18,google_ads,always_on_search,1200.52,139241,4501,0.0323
2024-12-18,facebook_ads,always_on_social,1327.86,231751,1756,0.0076
2024-12-18,email,newsletter,0.0,9330,489,0.0525
2024-12-18,seo,organic_brand,0.0,4973,939,0.1889
2024-12-18,influencer,seasonal_collab,608.58,528700,5967,0.0113
2024-12-19,google_ads,always_on_search,1353.02,150035,5459,0.0364
2024-12-19,facebook_ads,always_on_social,1543.01,273622,4885,0.0179
2024-12-19,email,newsletter,0.0,8889,762,0.0857
2024-12-19,seo,organic_brand,0.0,7027,1032,0.1469
2024-12-19,influencer,seasonal_collab,345.18,220199,5756,0.0261
2024-12-20,google_ads,always_on_search,2306.74,254238,10959,0.0431
2024-12-20,facebook_ads,always_on_social,637.61,103234,688,0.0067
2024-12-20,email,newsletter,0.0,10426,382,0.0367
2024-12-20,seo,organic_brand,0.0,6729,1330,0.1977
2024-12-20,influencer,seasonal_collab,488.58,268392,4319,0.0161
2024-12-21,google_ads,always_on_search,1445.64,119809,5015,0.0419
2024-12-21,facebook_ads,always_on_social,673.2,103768,701,0.0068
2024-12-21,email,newsletter,0.0,8225,623,0.0758
2024-12-21,seo,organic_brand,0.0,5088,727,0.143
2024-12-21,influencer,seasonal_collab,539.25,319720,4862,0.0152
2024-12-22,google_ads,always_on_search,1931.1,218316,4597,0.0211
2024-12-22,facebook_ads,always_on_social,785.9,130952,2235,0.0171
2024-12-22,email,newsletter,0.0,8444,689,0.0817
2024-12-22,seo,organic_brand,0.0,3633,458,0.1262
2024-12-22,influencer,seasonal_collab,845.94,611362,9276,0.0152
2024-12-23,google_ads,always_on_search,2036.49,198658,8666,0.0436
2024-12-23,facebook_ads,always_on_social,915.07,146628,2083,0.0142
2024-12-23,email,newsletter,0.0,7598,605,0.0797
2024-12-23,seo,organic_brand,0.0,4308,830,0.1928
2024-12-23,influencer,seasonal_collab,428.63,200911,5275,0.0263
2024-12-24,google_ads,always_on_search,2058.23,171935,3636,0.0211
2024-12-24,facebook_ads,always_on_social,765.64,134923,1991,0.0148
2024-12-24,email,newsletter,0.0,6816,414,0.0608
2024-12-24,seo,organic_brand,0.0,6966,999,0.1435
2024-12-24,influencer,seasonal_collab,375.89,244727,2547,0.0104
2024-12-25,google_ads,always_on_search,1220.6,133782,5439,0.0407
2024-12-25,facebook_ads,always_on_social,1170.92,162882,3155,0.0194
2024-12-25,email,newsletter,0.0,6967,409,0.0588
2024-12-25,seo,organic_brand,0.0,4656,560,0.1204
2024-12-25,influencer,seasonal_collab,497.51,234232,2495,0.0107
2024-12-26,google_ads,black_friday,1909.86,147122,4961,0.0337
2024-12-26,facebook_ads,black_friday,1171.85,145391,3141,0.0216
2024-12-26,email,black_friday,0.0,12190,468,0.0385
2024-12-26,seo,organic_brand,0.0,3512,727,0.2072
2024-12-26,influencer,seasonal_collab,345.31,288099,5252,0.0182
2024-12-27,google_ads,black_friday,1331.01,128536,3406,0.0265
2024-12-27,facebook_ads,black_friday,855.78,132281,1382,0.0105
2024-12-27,email,black_friday,0.0,10499,1048,0.0999
2024-12-27,seo,organic_brand,0.0,5224,1122,0.2148
2024-12-27,influencer,seasonal_collab,373.47,184516,2929,0.0159
2024-12-28,google_ads,black_friday,2018.93,177605,9192,0.0518
2024-12-28,facebook_ads,black_friday,1193.03,197569,2216,0.0112
2024-12-28,email,black_friday,0.0,7042,482,0.0685
2024-12-28,seo,organic_brand,0.0,3788,779,0.2059
2024-12-28,influencer,seasonal_collab,348.81,307313,7877,0.0256
2024-12-29,google_ads,black_friday,2178.93,153347,3978,0.0259
2024-12-29,facebook_ads,black_friday,1262.27,195401,2959,0.0151
2024-12-29,email,black_friday,0.0,8620,305,0.0354
2024-12-29,seo,organic_brand,0.0,4986,1054,0.2115
2024-12-29,influencer,seasonal_collab,631.4,564653,13490,0.0239
2024-12-30,google_ads,black_friday,1859.37,177600,9625,0.0542
2024-12-30,facebook_ads,black_friday,769.26,110985,2507,0.0226
2024-12-30,email,black_friday,0.0,7630,770,0.1009
2024-12-30,seo,organic_brand,0.0,4046,776,0.1919
2024-12-30,influencer,seasonal_collab,589.94,366018,6551,0.0179
2024-12-31,google_ads,black_friday,1798.49,148206,5383,0.0363
2024-12-31,facebook_ads,black_friday,1192.25,171906,1603,0.0093
2024-12-31,email,black_friday,0.0,6744,676,0.1003
2024-12-31,seo,organic_brand,0.0,6930,1455,0.2101
2024-12-31,influencer,seasonal_collab,675.91,575454,15446,0.0268
